time_key,system_key,team_key,target_resolution_hours,actual_resolution_hours,sla_breach_percentage
153,4,3,24.0,21.79,1.42
183,4,3,24.0,20.93,0.45
214,4,3,24.0,19.63,1.16
245,4,3,24.0,25.66,0.32
275,4,3,24.0,20.65,0.21
306,4,3,24.0,24.14,1.88
336,4,3,24.0,21.92,0.33
367,4,3,24.0,19.49,0.2
398,4,3,24.0,18.76,0.5
426,4,3,24.0,23.37,0.19
457,4,3,24.0,24.75,0.33
487,4,3,24.0,24.01,1.27
518,4,3,24.0,21.54,0.43
548,4,3,24.0,25.73,0.61
579,4,3,24.0,25.22,0.79
610,4,3,24.0,18.42,0.39
640,4,3,24.0,20.76,0.56
671,4,3,24.0,25.73,0.86
701,4,3,24.0,20.52,1.31
1,4,4,24.0,21.49,0.2
32,4,4,24.0,21.08,2.0
61,4,4,24.0,19.53,0.53
92,4,4,24.0,22.94,0.23
122,4,4,24.0,25.24,0.14
153,4,4,24.0,24.52,1.68
183,4,4,24.0,23.21,0.28
214,4,4,24.0,25.22,0.53
245,4,4,24.0,19.55,0.24
275,4,4,24.0,18.63,0.13
306,4,4,24.0,19.43,0.82
336,4,4,24.0,24.85,0.31
367,4,4,24.0,20.93,0.96
398,4,4,24.0,19.56,0.65
426,4,4,24.0,22.71,0.21
457,4,4,24.0,25.16,0.34
487,4,4,24.0,24.76,0.99
518,4,4,24.0,22.93,0.31
548,4,4,24.0,19.57,0.2
579,4,4,24.0,22.9,0.78
610,4,4,24.0,22.48,1.41
640,4,4,24.0,23.13,0.22
671,4,4,24.0,23.42,0.65
701,4,4,24.0,25.64,0.11
1,4,5,24.0,20.85,0.29
32,4,5,24.0,25.16,0.2
61,4,5,24.0,24.77,0.45
92,4,5,24.0,18.24,0.6
122,4,5,24.0,22.32,0.56
153,4,5,24.0,18.17,0.13
183,4,5,24.0,22.33,0.32
214,4,5,24.0,19.03,0.9
245,4,5,24.0,23.58,0.55
275,4,5,24.0,25.09,0.39
306,4,5,24.0,24.55,1.22
336,4,5,24.0,21.18,0.2
367,4,5,24.0,24.99,0.51
398,4,5,24.0,25.7,1.04
426,4,5,24.0,25.18,0.53
457,4,5,24.0,20.4,0.96
487,4,5,24.0,24.83,0.23
518,4,5,24.0,18.47,0.27
548,4,5,24.0,25.05,0.32
579,4,5,24.0,18.58,0.34
610,4,5,24.0,18.07,0.5
640,4,5,24.0,22.82,0.22
671,4,5,24.0,19.94,0.5
701,4,5,24.0,18.13,0.47
1,4,6,24.0,23.65,0.44
32,4,6,24.0,19.88,0.17
61,4,6,24.0,21.99,0.54
92,4,6,24.0,20.6,0.52
122,4,6,24.0,25.36,0.52
153,4,6,24.0,22.51,0.15
183,4,6,24.0,24.58,1.16
214,4,6,24.0,19.87,0.35
245,4,6,24.0,22.85,1.26
275,4,6,24.0,21.58,0.62
306,4,6,24.0,25.54,0.73
336,4,6,24.0,25.34,0.51
367,4,6,24.0,19.01,1.87
398,4,6,24.0,22.09,1.16
426,4,6,24.0,24.09,1.13
457,4,6,24.0,18.35,1.08
487,4,6,24.0,20.08,1.52
518,4,6,24.0,21.2,0.13
548,4,6,24.0,21.89,0.48
579,4,6,24.0,18.03,0.91
610,4,6,24.0,19.49,0.18
640,4,6,24.0,22.62,0.58
671,4,6,24.0,23.58,0.45
701,4,6,24.0,18.85,1.41
1,4,7,24.0,23.12,0.43
32,4,7,24.0,18.15,0.23
61,4,7,24.0,19.66,0.32
92,4,7,24.0,22.05,0.43
122,4,7,24.0,19.61,0.14
153,4,7,24.0,23.66,0.77
183,4,7,24.0,22.88,0.52
214,4,7,24.0,18.26,0.54
245,4,7,24.0,23.84,0.69
275,4,7,24.0,21.85,1.24
306,4,7,24.0,20.74,0.13
336,4,7,24.0,19.35,0.13
367,4,7,24.0,19.95,0.78
398,4,7,24.0,20.11,0.23
426,4,7,24.0,22.57,0.73
457,4,7,24.0,24.13,0.43
487,4,7,24.0,21.25,1.58
518,4,7,24.0,22.56,0.3
548,4,7,24.0,19.71,0.95
579,4,7,24.0,25.38,0.39
610,4,7,24.0,18.52,0.22
640,4,7,24.0,19.23,1.79
671,4,7,24.0,22.22,0.7
701,4,7,24.0,22.32,1.15
1,4,8,24.0,24.15,0.31
32,4,8,24.0,25.69,1.03
61,4,8,24.0,18.22,0.51
92,4,8,24.0,25.51,0.32
122,4,8,24.0,23.82,0.65
153,4,8,24.0,19.82,0.11
183,4,8,24.0,23.87,0.2
214,4,8,24.0,21.2,0.18
245,4,8,24.0,18.1,0.37
275,4,8,24.0,19.18,0.46
306,4,8,24.0,19.09,0.11
336,4,8,24.0,21.52,0.28
367,4,8,24.0,25.44,2.35
398,4,8,24.0,18.33,1.22
426,4,8,24.0,21.64,1.19
457,4,8,24.0,24.62,0.33
487,4,8,24.0,25.14,0.3
518,4,8,24.0,23.64,0.39
548,4,8,24.0,19.28,0.46
579,4,8,24.0,20.55,0.23
610,4,8,24.0,22.85,0.74
640,4,8,24.0,21.59,0.3
671,4,8,24.0,21.83,0.29
701,4,8,24.0,23.82,0.3
1,4,9,24.0,18.66,0.43
32,4,9,24.0,21.07,0.43
61,4,9,24.0,18.71,0.63
92,4,9,24.0,25.61,1.02
122,4,9,24.0,18.43,0.94
153,4,9,24.0,23.56,0.23
183,4,9,24.0,18.65,0.82
214,4,9,24.0,21.36,0.68
245,4,9,24.0,25.61,0.21
275,4,9,24.0,21.77,0.74
306,4,9,24.0,24.82,0.49
336,4,9,24.0,21.68,0.26
367,4,9,24.0,18.31,0.43
398,4,9,24.0,18.79,0.71
426,4,9,24.0,24.24,0.75
457,4,9,24.0,20.41,0.33
487,4,9,24.0,24.41,1.47
518,4,9,24.0,23.76,0.53
548,4,9,24.0,22.23,0.82
579,4,9,24.0,23.84,0.87
610,4,9,24.0,20.61,0.18
640,4,9,24.0,21.6,0.58
671,4,9,24.0,25.04,0.3
701,4,9,24.0,22.52,0.18
1,4,10,24.0,24.56,0.2
32,4,10,24.0,22.34,0.78
61,4,10,24.0,24.78,0.78
92,4,10,24.0,18.29,0.75
122,4,10,24.0,18.07,0.43
153,4,10,24.0,24.98,1.33
183,4,10,24.0,25.27,0.74
214,4,10,24.0,23.46,0.79
245,4,10,24.0,22.38,0.22
275,4,10,24.0,20.49,0.4
306,4,10,24.0,22.02,0.6
336,4,10,24.0,19.83,0.27
367,4,10,24.0,22.73,0.35
398,4,10,24.0,22.17,1.14
426,4,10,24.0,25.66,0.28
457,4,10,24.0,22.41,1.95
487,4,10,24.0,18.17,0.87
518,4,10,24.0,25.57,0.47
548,4,10,24.0,25.54,0.21
579,4,10,24.0,21.48,0.13
610,4,10,24.0,18.03,1.48
640,4,10,24.0,25.9,0.58
671,4,10,24.0,23.4,0.91
701,4,10,24.0,23.64,0.26
1,5,1,24.0,21.5,1.82
32,5,1,24.0,19.4,0.36
61,5,1,24.0,18.76,0.13
92,5,1,24.0,24.12,0.15
122,5,1,24.0,24.04,0.32
153,5,1,24.0,24.86,0.18
183,5,1,24.0,21.4,0.43
214,5,1,24.0,20.87,0.32
245,5,1,24.0,20.41,0.32
275,5,1,24.0,19.26,2.14
306,5,1,24.0,20.33,0.23
336,5,1,24.0,18.75,0.83
367,5,1,24.0,25.6,0.7
398,5,1,24.0,19.26,0.25
426,5,1,24.0,18.5,0.29
457,5,1,24.0,24.81,0.21
487,5,1,24.0,18.07,3.22
518,5,1,24.0,19.92,0.35
548,5,1,24.0,25.59,0.36
579,5,1,24.0,21.52,0.26
610,5,1,24.0,22.03,0.11
640,5,1,24.0,21.0,1.03
671,5,1,24.0,22.96,0.53
701,5,1,24.0,20.75,0.4
1,5,2,24.0,25.78,0.98
32,5,2,24.0,18.63,0.89
61,5,2,24.0,18.43,0.86
92,5,2,24.0,23.01,1.03
122,5,2,24.0,25.74,0.41
153,5,2,24.0,19.43,1.47
183,5,2,24.0,23.0,0.39
214,5,2,24.0,25.94,0.64
245,5,2,24.0,19.63,1.18
275,5,2,24.0,18.88,1.01
306,5,2,24.0,21.35,0.22
336,5,2,24.0,21.3,0.73
367,5,2,24.0,25.57,0.64
398,5,2,24.0,21.42,0.1
426,5,2,24.0,21.65,0.15
457,5,2,24.0,25.22,0.77
487,5,2,24.0,21.58,0.37
518,5,2,24.0,22.12,1.23
548,5,2,24.0,25.66,0.45
579,5,2,24.0,24.54,0.36
610,5,2,24.0,20.04,0.23
640,5,2,24.0,20.27,0.24
671,5,2,24.0,20.04,0.3
701,5,2,24.0,20.64,0.2
1,5,3,24.0,25.47,0.29
32,5,3,24.0,23.66,0.59
61,5,3,24.0,23.16,0.29
92,5,3,24.0,25.52,0.94
122,5,3,24.0,21.06,0.56
153,5,3,24.0,24.84,0.11
183,5,3,24.0,24.41,0.29
214,5,3,24.0,18.48,0.11
245,5,3,24.0,23.4,0.88
275,5,3,24.0,18.73,0.37
306,5,3,24.0,23.8,1.24
336,5,3,24.0,21.1,3.42
367,5,3,24.0,19.67,0.96
398,5,3,24.0,22.14,0.11
426,5,3,24.0,23.16,0.53
457,5,3,24.0,22.67,0.26
487,5,3,24.0,22.47,0.69
518,5,3,24.0,25.79,0.44
548,5,3,24.0,20.92,0.21
579,5,3,24.0,23.02,1.94
610,5,3,24.0,22.26,0.11
640,5,3,24.0,20.47,0.23
671,5,3,24.0,19.28,0.21
701,5,3,24.0,20.88,0.7
1,5,4,24.0,24.69,0.21
32,5,4,24.0,19.19,0.27
61,5,4,24.0,24.69,0.56
92,5,4,24.0,25.75,0.62
122,5,4,24.0,25.77,0.73
153,5,4,24.0,20.33,0.12
183,5,4,24.0,23.09,0.49
214,5,4,24.0,25.05,3.72
245,5,4,24.0,22.25,0.18
275,5,4,24.0,19.15,0.49
306,5,4,24.0,25.62,0.7
336,5,4,24.0,23.95,1.23
367,5,4,24.0,20.68,0.29
398,5,4,24.0,21.72,1.14
426,5,4,24.0,19.83,0.14
457,5,4,24.0,23.48,0.84
487,5,4,24.0,20.08,0.14
518,5,4,24.0,18.97,0.18
548,5,4,24.0,19.07,1.0
579,5,4,24.0,23.92,0.29
610,5,4,24.0,24.43,0.52
640,5,4,24.0,23.29,0.51
671,5,4,24.0,20.94,0.56
701,5,4,24.0,25.2,0.32
1,5,5,24.0,18.73,0.15
32,5,5,24.0,25.69,0.17
61,5,5,24.0,21.28,0.23
92,5,5,24.0,25.32,1.2
122,5,5,24.0,24.79,0.36
153,5,5,24.0,21.21,0.51
183,5,5,24.0,22.92,0.75
214,5,5,24.0,20.85,0.15
245,5,5,24.0,18.74,1.01
275,5,5,24.0,22.84,1.25
306,5,5,24.0,23.61,0.7
336,5,5,24.0,18.21,0.33
367,5,5,24.0,22.65,0.59
398,5,5,24.0,23.54,0.11
426,5,5,24.0,19.27,2.05
457,5,5,24.0,25.92,1.08
487,5,5,24.0,21.37,1.0
518,5,5,24.0,19.62,0.1
548,5,5,24.0,22.65,0.2
579,5,5,24.0,19.98,0.2
610,5,5,24.0,22.45,0.43
640,5,5,24.0,20.06,0.45
671,5,5,24.0,19.3,0.84
701,5,5,24.0,21.11,0.12
1,5,6,24.0,21.47,0.25
32,5,6,24.0,22.87,0.76
61,5,6,24.0,21.88,0.77
92,5,6,24.0,19.0,0.23
122,5,6,24.0,24.96,0.34
153,5,6,24.0,22.81,0.47
183,5,6,24.0,19.78,0.23
214,5,6,24.0,18.6,1.07
245,5,6,24.0,22.66,0.11
275,5,6,24.0,19.73,0.17
306,5,6,24.0,20.61,0.14
336,5,6,24.0,21.29,0.28
367,5,6,24.0,22.97,0.61
398,5,6,24.0,19.22,1.19
426,5,6,24.0,22.15,0.54
457,5,6,24.0,22.62,1.62
487,5,6,24.0,22.18,0.29
518,5,6,24.0,21.87,0.45
548,5,6,24.0,21.31,0.19
579,5,6,24.0,20.75,0.17
610,5,6,24.0,22.89,1.03
640,5,6,24.0,24.92,0.59
671,5,6,24.0,24.04,0.66
701,5,6,24.0,22.33,0.36
1,5,7,24.0,24.44,0.56
32,5,7,24.0,18.9,0.59
61,5,7,24.0,23.67,0.44
92,5,7,24.0,21.05,1.49
122,5,7,24.0,25.72,0.2
153,5,7,24.0,23.8,0.11
183,5,7,24.0,24.36,0.23
214,5,7,24.0,24.64,0.23
245,5,7,24.0,24.39,0.34
275,5,7,24.0,24.06,1.81
306,5,7,24.0,18.98,0.45
336,5,7,24.0,19.82,0.28
367,5,7,24.0,20.52,0.76
398,5,7,24.0,20.49,0.33
426,5,7,24.0,21.02,0.24
457,5,7,24.0,21.98,0.13
487,5,7,24.0,22.97,1.73
518,5,7,24.0,25.52,0.67
548,5,7,24.0,24.89,0.29
579,5,7,24.0,18.22,1.37
610,5,7,24.0,18.16,0.36
640,5,7,24.0,21.42,0.65
671,5,7,24.0,19.77,0.13
701,5,7,24.0,20.99,0.17
1,5,8,24.0,25.08,0.13
32,5,8,24.0,21.18,0.56
61,5,8,24.0,21.16,0.36
92,5,8,24.0,19.06,0.4
122,5,8,24.0,25.78,0.43
153,5,8,24.0,23.21,0.2
183,5,8,24.0,20.77,0.29
214,5,8,24.0,23.25,0.73
245,5,8,24.0,23.7,1.61
275,5,8,24.0,19.65,0.16
306,5,8,24.0,22.38,1.28
336,5,8,24.0,21.63,0.47
367,5,8,24.0,19.63,0.22
398,5,8,24.0,20.78,0.32
426,5,8,24.0,25.21,0.54
457,5,8,24.0,19.04,1.8
487,5,8,24.0,18.5,0.77
518,5,8,24.0,19.64,0.59
548,5,8,24.0,21.08,0.43
579,5,8,24.0,19.6,0.39
610,5,8,24.0,25.6,0.32
640,5,8,24.0,25.29,0.55
671,5,8,24.0,19.46,0.62
701,5,8,24.0,23.24,0.59
1,5,9,24.0,20.01,1.09
32,5,9,24.0,23.81,0.32
61,5,9,24.0,21.0,1.59
92,5,9,24.0,19.7,0.27
122,5,9,24.0,23.82,0.16
153,5,9,24.0,23.42,0.73
183,5,9,24.0,23.71,1.85
214,5,9,24.0,22.22,2.23
245,5,9,24.0,21.75,0.83
275,5,9,24.0,23.76,1.74
306,5,9,24.0,19.74,0.28
336,5,9,24.0,18.1,1.57
367,5,9,24.0,19.6,0.17
398,5,9,24.0,18.32,1.4
426,5,9,24.0,20.6,0.73
457,5,9,24.0,18.33,1.93
487,5,9,24.0,18.16,0.15
518,5,9,24.0,19.58,0.13
548,5,9,24.0,21.66,0.28
579,5,9,24.0,24.83,0.2
610,5,9,24.0,19.45,0.29
640,5,9,24.0,21.64,0.6
671,5,9,24.0,22.81,0.69
701,5,9,24.0,19.76,0.22
1,5,10,24.0,23.32,0.81
32,5,10,24.0,18.39,1.14
61,5,10,24.0,20.39,0.31
92,5,10,24.0,19.17,0.11
122,5,10,24.0,24.14,0.31
153,5,10,24.0,22.18,0.38
183,5,10,24.0,23.37,0.88
214,5,10,24.0,20.44,0.64
245,5,10,24.0,18.38,2.3
275,5,10,24.0,22.39,0.36
306,5,10,24.0,24.38,0.15
336,5,10,24.0,23.7,0.22
367,5,10,24.0,24.78,0.18
398,5,10,24.0,25.35,0.35
426,5,10,24.0,20.14,0.21
457,5,10,24.0,20.96,0.29
487,5,10,24.0,18.52,0.51
518,5,10,24.0,18.82,1.38
548,5,10,24.0,19.07,0.26
579,5,10,24.0,19.86,0.81
610,5,10,24.0,20.56,0.93
640,5,10,24.0,19.56,0.16
671,5,10,24.0,21.35,0.21
701,5,10,24.0,23.21,0.24
1,6,1,24.0,23.0,1.14
32,6,1,24.0,23.06,0.2
61,6,1,24.0,22.9,0.94
92,6,1,24.0,20.18,0.28
122,6,1,24.0,18.16,0.76
153,6,1,24.0,20.07,0.35
183,6,1,24.0,25.69,0.26
214,6,1,24.0,24.45,1.41
245,6,1,24.0,21.4,0.11
275,6,1,24.0,22.74,0.51
306,6,1,24.0,18.51,0.16
336,6,1,24.0,18.97,0.69
367,6,1,24.0,18.48,0.13
398,6,1,24.0,20.46,0.29
426,6,1,24.0,20.73,1.07
457,6,1,24.0,25.71,0.44
487,6,1,24.0,18.42,0.1
518,6,1,24.0,25.94,0.75
548,6,1,24.0,23.26,1.29
579,6,1,24.0,18.07,0.26
610,6,1,24.0,23.4,0.44
640,6,1,24.0,20.18,1.26
671,6,1,24.0,19.25,1.99
701,6,1,24.0,21.21,0.33
1,6,2,24.0,19.41,0.57
32,6,2,24.0,24.6,0.51
61,6,2,24.0,20.4,0.48
92,6,2,24.0,23.39,2.29
122,6,2,24.0,21.76,0.11
153,6,2,24.0,21.86,0.85
183,6,2,24.0,19.14,0.33
214,6,2,24.0,23.79,0.45
245,6,2,24.0,23.19,0.18
275,6,2,24.0,20.51,0.37
306,6,2,24.0,19.7,1.39
336,6,2,24.0,21.81,1.74
367,6,2,24.0,24.03,0.35
398,6,2,24.0,21.92,0.15
426,6,2,24.0,21.23,0.14
457,6,2,24.0,25.42,0.9
487,6,2,24.0,23.63,0.23
518,6,2,24.0,18.55,0.64
548,6,2,24.0,18.32,0.39
579,6,2,24.0,18.25,0.23
610,6,2,24.0,21.9,0.28
640,6,2,24.0,22.07,0.84
671,6,2,24.0,18.8,0.28
701,6,2,24.0,20.65,0.56
1,6,3,24.0,21.47,1.38
32,6,3,24.0,19.76,0.48
61,6,3,24.0,20.14,1.79
92,6,3,24.0,19.81,2.94
122,6,3,24.0,18.94,0.4
153,6,3,24.0,19.66,0.21
183,6,3,24.0,22.43,0.27
214,6,3,24.0,22.0,0.92
245,6,3,24.0,21.79,0.32
275,6,3,24.0,23.18,0.52
306,6,3,24.0,22.12,0.32
336,6,3,24.0,25.03,0.3
367,6,3,24.0,25.58,1.88
398,6,3,24.0,24.71,0.14
426,6,3,24.0,22.94,0.81
457,6,3,24.0,25.66,0.4
487,6,3,24.0,19.95,0.48
518,6,3,24.0,21.5,0.26
548,6,3,24.0,18.14,0.18
579,6,3,24.0,22.8,0.35
610,6,3,24.0,22.26,0.26
640,6,3,24.0,25.96,0.1
671,6,3,24.0,23.26,0.12
701,6,3,24.0,18.38,0.67
1,6,4,24.0,22.92,0.57
32,6,4,24.0,25.73,0.22
61,6,4,24.0,20.89,0.24
92,6,4,24.0,20.49,0.94
122,6,4,24.0,25.35,0.56
153,6,4,24.0,25.57,0.17
183,6,4,24.0,22.0,0.81
214,6,4,24.0,19.59,0.45
245,6,4,24.0,25.45,1.33
275,6,4,24.0,20.99,0.15
306,6,4,24.0,18.73,0.47
336,6,4,24.0,24.52,1.19
367,6,4,24.0,20.96,0.18
398,6,4,24.0,22.94,0.84
426,6,4,24.0,23.63,0.16
457,6,4,24.0,22.91,0.12
487,6,4,24.0,19.81,0.16
518,6,4,24.0,22.77,0.89
548,6,4,24.0,22.3,0.91
579,6,4,24.0,21.26,0.67
610,6,4,24.0,25.1,0.86
640,6,4,24.0,19.97,0.18
671,6,4,24.0,22.01,0.42
701,6,4,24.0,25.03,0.52
1,6,5,24.0,19.51,0.65
32,6,5,24.0,25.51,0.28
61,6,5,24.0,22.62,0.12
92,6,5,24.0,20.07,0.31
122,6,5,24.0,18.09,0.39
153,6,5,24.0,22.83,0.86
183,6,5,24.0,20.91,0.26
214,6,5,24.0,20.09,0.82
245,6,5,24.0,18.55,0.44
275,6,5,24.0,19.18,0.69
306,6,5,24.0,18.41,0.36
336,6,5,24.0,23.99,1.09
367,6,5,24.0,19.22,1.33
398,6,5,24.0,22.91,0.2
426,6,5,24.0,25.93,0.46
457,6,5,24.0,19.53,1.63
487,6,5,24.0,20.81,0.38
518,6,5,24.0,20.33,0.58
548,6,5,24.0,23.06,0.65
579,6,5,24.0,19.72,0.14
610,6,5,24.0,25.23,0.54
640,6,5,24.0,25.34,0.3
671,6,5,24.0,19.11,0.49
701,6,5,24.0,25.82,0.17
1,6,6,24.0,21.34,0.28
32,6,6,24.0,24.99,2.33
61,6,6,24.0,21.32,0.31
92,6,6,24.0,20.83,1.49
122,6,6,24.0,25.64,1.86
153,6,6,24.0,22.49,0.51
183,6,6,24.0,19.52,0.27
214,6,6,24.0,23.23,0.18
245,6,6,24.0,18.65,1.4
275,6,6,24.0,20.08,2.2
306,6,6,24.0,22.28,1.52
336,6,6,24.0,19.42,0.41
367,6,6,24.0,24.96,0.42
398,6,6,24.0,20.91,1.48
426,6,6,24.0,21.07,0.39
457,6,6,24.0,20.64,2.11
487,6,6,24.0,19.27,1.73
518,6,6,24.0,19.15,0.37
548,6,6,24.0,25.97,0.7
579,6,6,24.0,22.63,2.83
610,6,6,24.0,21.99,1.19
640,6,6,24.0,19.41,0.18
671,6,6,24.0,18.9,0.16
701,6,6,24.0,21.21,0.27
1,6,7,24.0,20.69,0.11
32,6,7,24.0,20.57,0.79
61,6,7,24.0,21.53,0.1
92,6,7,24.0,20.63,0.31
122,6,7,24.0,21.3,0.56
153,6,7,24.0,18.82,0.84
183,6,7,24.0,19.58,0.55
214,6,7,24.0,25.4,0.26
245,6,7,24.0,20.36,0.89
275,6,7,24.0,21.84,0.56
306,6,7,24.0,20.59,0.47
336,6,7,24.0,19.72,0.78
367,6,7,24.0,20.32,0.37
398,6,7,24.0,25.74,3.15
426,6,7,24.0,19.63,0.24
457,6,7,24.0,20.19,0.89
487,6,7,24.0,19.6,3.05
518,6,7,24.0,25.13,0.15
548,6,7,24.0,24.44,0.54
579,6,7,24.0,18.43,0.91
610,6,7,24.0,23.56,0.19
640,6,7,24.0,22.5,0.85
671,6,7,24.0,22.94,0.55
701,6,7,24.0,18.59,0.45
1,6,8,24.0,18.58,1.17
32,6,8,24.0,19.45,0.29
61,6,8,24.0,25.57,0.43
92,6,8,24.0,19.71,0.87
122,6,8,24.0,24.79,0.17
153,6,8,24.0,23.81,0.49
183,6,8,24.0,18.48,1.47
214,6,8,24.0,21.09,1.0
245,6,8,24.0,22.12,1.54
275,6,8,24.0,18.3,0.32
306,6,8,24.0,18.51,0.4
336,6,8,24.0,18.54,0.47
367,6,8,24.0,22.33,0.46
398,6,8,24.0,24.78,2.07
426,6,8,24.0,18.94,0.25
457,6,8,24.0,23.54,0.72
487,6,8,24.0,18.87,0.13
518,6,8,24.0,19.46,0.97
548,6,8,24.0,20.49,0.2
579,6,8,24.0,18.6,0.58
610,6,8,24.0,21.13,0.84
640,6,8,24.0,24.78,0.17
671,6,8,24.0,18.58,0.25
701,6,8,24.0,19.82,0.9
1,6,9,24.0,25.19,0.47
32,6,9,24.0,25.01,0.39
61,6,9,24.0,24.97,0.35
92,6,9,24.0,24.01,0.16
122,6,9,24.0,22.68,0.25
153,6,9,24.0,20.04,0.27
183,6,9,24.0,24.42,1.0
214,6,9,24.0,21.58,0.75
245,6,9,24.0,23.76,0.54
275,6,9,24.0,22.12,1.46
306,6,9,24.0,20.25,0.73
336,6,9,24.0,20.91,1.09
367,6,9,24.0,22.55,0.16
398,6,9,24.0,18.11,0.23
426,6,9,24.0,19.0,0.28
457,6,9,24.0,23.91,0.33
487,6,9,24.0,23.95,0.34
518,6,9,24.0,21.57,0.28
548,6,9,24.0,24.02,1.22
579,6,9,24.0,24.79,0.18
610,6,9,24.0,24.08,0.69
640,6,9,24.0,18.64,0.11
671,6,9,24.0,20.82,0.25
701,6,9,24.0,25.99,0.4
1,6,10,24.0,21.49,0.61
32,6,10,24.0,18.98,0.22
61,6,10,24.0,23.69,0.15
92,6,10,24.0,23.73,0.49
122,6,10,24.0,20.16,0.71
153,6,10,24.0,22.33,0.34
183,6,10,24.0,24.99,0.27
214,6,10,24.0,18.63,0.41
245,6,10,24.0,23.67,0.96
275,6,10,24.0,24.02,0.46
306,6,10,24.0,24.79,1.43
336,6,10,24.0,25.79,0.32
367,6,10,24.0,18.54,0.16
398,6,10,24.0,18.8,0.69
426,6,10,24.0,21.42,1.3
457,6,10,24.0,20.95,0.91
487,6,10,24.0,24.28,0.44
518,6,10,24.0,19.29,0.29
548,6,10,24.0,22.96,0.35
579,6,10,24.0,25.33,2.56
610,6,10,24.0,25.72,0.32
640,6,10,24.0,20.87,0.5
671,6,10,24.0,21.48,0.11
701,6,10,24.0,25.98,0.45
1,7,1,24.0,18.56,0.24
32,7,1,24.0,21.37,0.39
61,7,1,24.0,20.95,0.16
92,7,1,24.0,23.02,0.78
122,7,1,24.0,23.62,0.1
153,7,1,24.0,18.54,0.45
183,7,1,24.0,23.55,0.22
214,7,1,24.0,20.18,0.3
245,7,1,24.0,25.26,0.72
275,7,1,24.0,25.19,0.35
306,7,1,24.0,20.68,0.19
336,7,1,24.0,19.28,0.99
367,7,1,24.0,25.55,1.13
398,7,1,24.0,20.2,0.21
426,7,1,24.0,20.16,0.4
457,7,1,24.0,25.12,0.12
487,7,1,24.0,20.78,0.38
518,7,1,24.0,19.99,0.16
548,7,1,24.0,19.55,0.64
579,7,1,24.0,24.82,2.32
610,7,1,24.0,24.3,0.25
640,7,1,24.0,22.16,2.31
671,7,1,24.0,21.53,1.63
701,7,1,24.0,20.51,0.35
1,7,2,24.0,23.86,0.25
32,7,2,24.0,18.46,0.38
61,7,2,24.0,25.89,0.25
92,7,2,24.0,25.64,0.2
122,7,2,24.0,24.88,0.66
153,7,2,24.0,19.82,2.7
183,7,2,24.0,21.32,0.27
214,7,2,24.0,25.12,0.69
245,7,2,24.0,23.05,0.12
275,7,2,24.0,25.75,0.57
306,7,2,24.0,18.28,0.47
336,7,2,24.0,18.99,0.64
367,7,2,24.0,23.04,1.37
398,7,2,24.0,23.82,0.19
426,7,2,24.0,21.76,0.56
457,7,2,24.0,23.26,0.24
487,7,2,24.0,19.12,0.17
518,7,2,24.0,20.52,0.25
548,7,2,24.0,21.28,0.53
579,7,2,24.0,18.19,1.0
610,7,2,24.0,21.55,0.49
640,7,2,24.0,23.49,0.37
671,7,2,24.0,25.41,1.1
701,7,2,24.0,19.85,0.72
1,7,3,24.0,23.25,0.39
32,7,3,24.0,24.66,0.47
61,7,3,24.0,18.87,1.37
92,7,3,24.0,25.09,1.88
122,7,3,24.0,19.05,0.57
153,7,3,24.0,19.06,0.3
183,7,3,24.0,22.31,1.6
214,7,3,24.0,25.36,0.43
245,7,3,24.0,23.83,0.28
275,7,3,24.0,20.87,0.46
306,7,3,24.0,24.61,0.28
336,7,3,24.0,18.0,0.22
367,7,3,24.0,21.66,0.47
398,7,3,24.0,23.51,0.14
426,7,3,24.0,24.01,0.47
457,7,3,24.0,18.14,0.25
487,7,3,24.0,25.76,1.98
518,7,3,24.0,19.76,0.34
548,7,3,24.0,25.32,0.19
579,7,3,24.0,24.82,0.28
610,7,3,24.0,20.43,0.23
640,7,3,24.0,24.96,0.26
671,7,3,24.0,24.33,0.15
701,7,3,24.0,22.64,0.2
1,7,4,24.0,24.59,0.98
32,7,4,24.0,22.76,0.79
61,7,4,24.0,23.9,0.15
92,7,4,24.0,18.2,0.38
122,7,4,24.0,24.33,0.87
153,7,4,24.0,23.09,0.29
183,7,4,24.0,24.08,0.25
214,7,4,24.0,24.39,0.46
245,7,4,24.0,21.53,0.14
275,7,4,24.0,24.05,0.79
306,7,4,24.0,20.72,0.39
336,7,4,24.0,21.04,0.54
367,7,4,24.0,21.37,0.15
398,7,4,24.0,23.35,0.15
426,7,4,24.0,20.87,0.84
457,7,4,24.0,24.74,0.37
487,7,4,24.0,23.46,0.36
518,7,4,24.0,23.53,0.19
548,7,4,24.0,21.54,0.71
579,7,4,24.0,21.54,0.98
610,7,4,24.0,24.77,1.24
640,7,4,24.0,19.35,0.52
671,7,4,24.0,25.9,0.82
701,7,4,24.0,21.9,0.88
1,7,5,24.0,21.14,0.34
32,7,5,24.0,25.93,0.38
61,7,5,24.0,19.5,0.68
92,7,5,24.0,20.1,0.96
122,7,5,24.0,18.5,0.35
153,7,5,24.0,19.52,0.92
183,7,5,24.0,18.14,0.53
214,7,5,24.0,24.87,0.49
245,7,5,24.0,23.65,0.14
275,7,5,24.0,20.21,0.35
306,7,5,24.0,23.64,0.99
336,7,5,24.0,25.64,0.12
