asset_key,asset_id,system_key,team_key,purchase_date,lifecycle,utilisation
424,ASSET_1399BD3D,30,3,2025-08-19,New,65.8
425,ASSET_6E47F3C0,37,1,2025-07-21,Midlife,70.17
426,ASSET_A880DAC4,4,8,2022-09-17,New,41.61
427,ASSET_FE04F564,3,9,2021-10-02,New,60.92
428,ASSET_87DC364C,24,6,2025-03-13,Midlife,39.34
429,ASSET_18667193,12,9,2021-08-03,End-of-life,83.32
430,ASSET_2F98D99D,31,6,2024-07-19,End-of-life,72.36
431,ASSET_E0FC4954,23,1,2020-10-22,End-of-life,63.96
432,ASSET_281C929B,4,3,2025-01-01,New,59.83
433,ASSET_F1DB39AB,33,5,2022-10-03,End-of-life,31.32
434,ASSET_FC17341F,16,5,2024-10-11,Midlife,38.69
435,ASSET_B5C56E89,14,8,2022-12-22,New,40.98
436,ASSET_3E765130,27,10,2025-09-09,New,64.02
437,ASSET_FCCB6B6F,12,9,2024-10-16,Midlife,48.04
438,ASSET_3E5675E0,38,6,2025-12-12,End-of-life,59.77
439,ASSET_E1BA1DB7,27,3,2021-11-01,End-of-life,76.92
440,ASSET_9FD03108,47,2,2025-09-01,New,69.11
441,ASSET_B0FF3A06,15,3,2021-01-17,End-of-life,76.99
442,ASSET_1DCE9B60,30,5,2024-12-27,New,84.49
443,ASSET_225ECB9C,38,8,2020-10-14,End-of-life,84.65
444,ASSET_0EBFCB51,5,5,2024-01-29,New,50.61
445,ASSET_BF7D50F2,47,7,2021-01-30,New,45.48
446,ASSET_67267115,2,6,2022-05-25,Midlife,47.21
447,ASSET_868BE2AF,26,4,2023-06-05,New,49.71
448,ASSET_7CA4F5CA,20,6,2025-06-06,New,80.91
449,ASSET_42A6ED7D,37,6,2024-07-18,Midlife,66.27
450,ASSET_17626348,7,3,2023-01-20,End-of-life,48.47
451,ASSET_C9B95BE3,33,5,2025-07-24,New,34.94
452,ASSET_AA3A0524,32,6,2021-10-16,New,47.14
453,ASSET_B9D2DC8C,43,2,2025-01-11,New,86.62
454,ASSET_D5AAF5B0,41,8,2022-05-10,End-of-life,87.94
455,ASSET_7401B818,12,3,2021-01-21,Midlife,77.1
456,ASSET_176C10C2,4,5,2024-02-15,Midlife,33.26
457,ASSET_BEA622EC,25,2,2024-03-11,New,56.04
458,ASSET_441651E6,14,6,2025-07-26,New,67.59
459,ASSET_42043B35,40,5,2023-02-02,New,85.8
460,ASSET_C1F5DE00,10,9,2024-04-23,New,65.69
461,ASSET_CC6D88F9,17,1,2024-06-08,End-of-life,52.75
462,ASSET_D496340E,38,6,2022-07-17,New,89.8
463,ASSET_61E760D2,23,2,2025-07-10,End-of-life,63.61
464,ASSET_514B71F7,35,7,2024-02-27,Midlife,65.91
465,ASSET_8EBB895B,27,8,2025-10-09,Midlife,69.12
466,ASSET_E1498CA4,15,7,2023-04-17,Midlife,51.46
467,ASSET_FED46C15,18,5,2023-06-23,End-of-life,57.75
468,ASSET_6AF7BC28,2,7,2024-03-21,Midlife,77.86
469,ASSET_344FF1A5,44,9,2021-08-27,Midlife,83.12
470,ASSET_00BEC4A1,36,5,2022-09-07,Midlife,39.13
471,ASSET_1A8538E5,35,4,2022-04-27,End-of-life,93.23
472,ASSET_4E889184,15,4,2025-01-12,Midlife,66.69
473,ASSET_FFA366B1,31,5,2024-08-07,Midlife,62.16
474,ASSET_080B2BAE,28,4,2022-03-21,Midlife,42.18
475,ASSET_D2F25BBD,38,1,2024-09-08,End-of-life,47.53
476,ASSET_DD8BBE66,49,8,2022-06-16,New,83.3
477,ASSET_630C8DCD,15,7,2025-08-02,New,73.94
478,ASSET_A3B274AA,33,9,2024-06-30,End-of-life,36.94
479,ASSET_D47109AE,39,9,2020-08-25,New,67.4
480,ASSET_D2739C49,20,6,2020-12-07,Midlife,55.54
481,ASSET_ADEEA5CB,31,8,2023-12-21,Midlife,45.16
482,ASSET_C392CF19,3,9,2024-07-06,Midlife,49.18
483,ASSET_70464C33,47,3,2025-12-06,End-of-life,87.71
484,ASSET_20B556D7,24,9,2022-12-07,End-of-life,39.85
485,ASSET_1191CB67,9,6,2021-10-11,End-of-life,73.94
486,ASSET_2D3B616C,27,8,2022-09-11,New,33.62
487,ASSET_523CF4F9,16,6,2021-01-24,New,74.62
488,ASSET_2A3B57E1,43,7,2024-08-08,End-of-life,71.05
489,ASSET_CCF57FB6,3,10,2024-12-02,Midlife,76.61
490,ASSET_9CFE2E44,2,8,2024-03-25,New,82.18
491,ASSET_AE95FFC6,27,1,2021-08-23,End-of-life,71.96
492,ASSET_A9DFF1E2,26,6,2021-02-19,Midlife,46.58
493,ASSET_86D72A2A,41,9,2021-11-09,New,63.09
494,ASSET_D969B411,12,2,2026-01-07,New,38.56
495,ASSET_70D7EC62,21,3,2023-04-05,Midlife,76.82
496,ASSET_C1005B7A,42,10,2021-11-23,New,41.82
497,ASSET_41EB1658,27,4,2026-01-12,Midlife,86.49
498,ASSET_8376F967,38,10,2024-02-24,Midlife,68.49
499,ASSET_FA325AB0,50,2,2024-01-02,New,68.69
500,ASSET_8886BEF9,27,4,2021-12-16,New,38.73
501,ASSET_6FDC58C7,35,1,2020-08-22,End-of-life,47.34
502,ASSET_3340B3DB,33,5,2024-10-31,End-of-life,33.35
503,ASSET_452DFECB,14,1,2023-08-04,Midlife,63.1
504,ASSET_DA39EA93,19,9,2021-02-14,Midlife,80.48
505,ASSET_5322194F,46,3,2025-03-19,Midlife,88.11
506,ASSET_FF8595A8,10,6,2020-12-20,New,63.77
507,ASSET_F8A746F4,27,8,2021-03-26,Midlife,66.57
508,ASSET_94AEBD03,20,6,2020-12-29,Midlife,78.21
509,ASSET_5806226A,29,2,2021-12-07,New,77.52
510,ASSET_1F3BFD9D,15,4,2021-11-30,Midlife,40.36
511,ASSET_4F5CE807,36,6,2023-02-14,End-of-life,47.55
512,ASSET_CAFD2755,31,1,2025-10-15,End-of-life,75.96
513,ASSET_1210E2F9,38,8,2022-06-14,New,57.55
514,ASSET_24F86BCB,27,3,2023-06-21,End-of-life,39.1
515,ASSET_938A5392,2,8,2022-12-03,End-of-life,33.88
516,ASSET_D7601841,35,7,2022-05-03,Midlife,82.93
517,ASSET_A1327E2C,18,1,2024-11-11,End-of-life,40.27
518,ASSET_9FDFAF9F,38,5,2025-06-14,Midlife,63.84
519,ASSET_9BE5C6DA,36,3,2025-04-02,Midlife,63.24
520,ASSET_13978F0E,27,9,2023-09-04,Midlife,64.05
521,ASSET_D5A3502F,34,10,2025-10-20,Midlife,94.67
522,ASSET_05B99FC3,18,4,2023-03-25,Midlife,40.95
523,ASSET_27D0699A,15,9,2024-07-21,Midlife,55.1
524,ASSET_06402E7B,6,8,2022-12-26,New,89.65
525,ASSET_EC897ED1,39,10,2025-09-26,New,37.04
526,ASSET_72836681,48,7,2021-01-02,Midlife,75.7
527,ASSET_E85B2030,19,1,2022-01-04,Midlife,72.76
528,ASSET_01741378,39,10,2021-05-08,New,77.88
529,ASSET_BC0AC45E,40,8,2021-07-28,Midlife,94.96
530,ASSET_46815CBE,9,4,2024-01-18,Midlife,68.45
531,ASSET_D36C9B4D,21,2,2021-11-23,New,45.71
532,ASSET_E301E0AE,7,5,2023-07-27,End-of-life,41.35
533,ASSET_34A3F78D,33,8,2020-12-27,Midlife,92.43
534,ASSET_4E2213CF,44,8,2025-11-21,End-of-life,68.71
535,ASSET_0CD99C92,11,4,2025-10-22,End-of-life,45.89
536,ASSET_F264483B,48,10,2022-07-03,New,40.0
537,ASSET_DD337EA5,11,6,2022-03-01,New,87.02
538,ASSET_081AEF19,43,6,2023-04-08,End-of-life,56.88
539,ASSET_575AE761,43,6,2022-08-04,End-of-life,55.16
540,ASSET_FD467192,11,8,2024-07-13,End-of-life,59.67
541,ASSET_5BF38875,7,6,2021-03-10,End-of-life,67.59
542,ASSET_E7FB0FD2,27,10,2021-02-14,End-of-life,43.61
543,ASSET_F7640FE3,31,2,2021-10-15,End-of-life,52.04
544,ASSET_6C5784A6,16,1,2024-12-04,End-of-life,30.97
545,ASSET_1AC53EE9,45,10,2025-04-28,Midlife,46.46
546,ASSET_4ECB0F8D,13,5,2024-11-20,New,59.22
547,ASSET_933218FA,16,5,2023-09-15,End-of-life,31.29
548,ASSET_C016651F,14,10,2025-07-20,End-of-life,83.56
549,ASSET_91FAC068,48,8,2021-12-12,Midlife,67.58
550,ASSET_EEE6A920,26,5,2021-07-03,New,37.6
551,ASSET_9DB2E4B8,44,7,2025-06-29,New,94.62
552,ASSET_7DD5D719,4,8,2022-12-31,New,74.96
553,ASSET_3D4F9E11,20,1,2023-12-08,New,67.62
554,ASSET_E54FE36C,44,8,2023-12-10,New,46.22
555,ASSET_AA184768,13,6,2021-06-14,End-of-life,36.76
556,ASSET_93BFC93F,47,9,2021-04-07,New,71.78
557,ASSET_EDFE8F31,33,3,2022-02-21,Midlife,56.22
558,ASSET_BF657D72,7,7,2022-04-01,Midlife,31.37
559,ASSET_E0E42C0B,27,5,2025-01-02,Midlife,90.07
560,ASSET_A58FDF97,41,9,2022-02-17,End-of-life,86.57
561,ASSET_0D0C8A84,22,3,2024-02-29,Midlife,78.7
562,ASSET_59899A88,1,2,2022-04-20,End-of-life,61.22
563,ASSET_5D5C8DCB,9,3,2023-10-05,New,31.32
564,ASSET_69C9C705,1,6,2024-07-16,New,72.45
565,ASSET_8A914165,24,10,2026-01-11,Midlife,69.04
566,ASSET_D2ED508E,19,8,2025-07-29,New,83.03
567,ASSET_36AEE823,23,8,2025-01-17,Midlife,83.92
568,ASSET_B72251A2,19,5,2021-03-07,End-of-life,55.42
569,ASSET_B9ADA7B8,18,2,2022-08-18,New,82.4
570,ASSET_544C5CD6,29,3,2024-03-25,End-of-life,80.87
571,ASSET_40AEA4D2,30,3,2022-11-30,New,81.29
572,ASSET_0146F87A,10,10,2024-06-04,End-of-life,32.34
573,ASSET_6E709821,4,2,2020-11-22,New,38.93
574,ASSET_E29C6192,3,4,2022-12-14,End-of-life,42.73
575,ASSET_28E40DAA,28,7,2025-03-12,End-of-life,63.63
576,ASSET_93F545B5,25,2,2022-03-25,Midlife,87.57
577,ASSET_C6CFCDC0,36,4,2021-02-01,New,73.02
578,ASSET_8370F4DB,22,5,2024-03-02,New,66.49
579,ASSET_CB10D52D,46,6,2024-05-23,Midlife,94.54
580,ASSET_008FE894,36,4,2022-06-22,New,85.32
581,ASSET_F5540AA2,8,4,2021-04-22,End-of-life,68.94
582,ASSET_6E5CAC0F,35,4,2025-05-05,Midlife,47.1
583,ASSET_45706910,50,2,2021-06-28,End-of-life,59.31
584,ASSET_E63C0839,25,2,2025-01-01,Midlife,45.86
585,ASSET_59C9E815,14,3,2022-01-05,End-of-life,90.58
586,ASSET_0C38D120,8,2,2022-01-16,Midlife,41.48
587,ASSET_1175A27F,19,6,2021-05-23,New,36.38
588,ASSET_F063AE83,21,4,2022-12-21,New,63.73
589,ASSET_0650ECA4,10,7,2021-05-28,Midlife,48.24
590,ASSET_FC472FAF,41,5,2021-07-24,New,31.48
591,ASSET_2840760F,33,5,2021-07-29,New,50.31
592,ASSET_FFA69E63,44,5,2023-09-10,Midlife,88.71
593,ASSET_DC3879B6,35,5,2024-11-09,End-of-life,94.85
594,ASSET_202AF5D5,18,4,2023-05-30,Midlife,52.73
595,ASSET_C29F27CE,1,5,2025-09-11,New,70.93
596,ASSET_E89E27F6,30,5,2021-07-30,End-of-life,38.42
597,ASSET_9FC42579,35,9,2022-02-21,New,45.14
598,ASSET_62BC56DD,45,4,2021-08-07,Midlife,87.08
599,ASSET_82EA2E17,11,3,2024-09-18,New,71.07
600,ASSET_C82C71DB,24,10,2021-06-26,Midlife,92.07
601,ASSET_AD254AF2,43,9,2022-12-20,Midlife,66.02
602,ASSET_A37EBCE0,22,10,2024-10-11,New,76.44
603,ASSET_8421AA7A,33,4,2025-03-18,Midlife,69.98
604,ASSET_1DFCB186,12,8,2024-01-07,New,47.31
605,ASSET_FDF49BD7,44,3,2022-12-16,End-of-life,49.6
606,ASSET_E7F5B83A,15,4,2020-12-05,New,77.23
607,ASSET_1CFD5D99,45,10,2024-11-23,New,63.18
608,ASSET_111CC09B,19,10,2025-12-04,End-of-life,53.96
609,ASSET_456A819A,2,7,2025-08-10,Midlife,44.09
610,ASSET_9F163D99,44,2,2025-04-04,Midlife,79.22
611,ASSET_3EAF7750,49,2,2022-06-08,Midlife,43.84
612,ASSET_B99D9F71,3,6,2025-10-31,End-of-life,74.77
613,ASSET_6969FDA5,47,6,2023-03-21,New,40.61
614,ASSET_C4B525C3,50,5,2024-11-11,Midlife,59.77
615,ASSET_A5763B11,50,10,2022-01-28,End-of-life,55.13
616,ASSET_27CBE79F,13,9,2023-04-09,New,60.48
617,ASSET_65442004,49,1,2024-07-30,New,86.82
618,ASSET_C7591003,31,9,2023-08-28,End-of-life,42.28
619,ASSET_3272B9B3,39,6,2023-08-21,End-of-life,89.36
620,ASSET_B628F285,48,5,2023-10-24,Midlife,90.95
621,ASSET_D29735A0,3,9,2024-04-20,End-of-life,41.11
622,ASSET_9684BE2A,16,8,2023-11-19,End-of-life,62.22
623,ASSET_013E0B93,11,3,2022-03-08,New,56.62
624,ASSET_DED00956,7,8,2022-05-27,Midlife,84.86
625,ASSET_4BE55C5C,28,8,2021-10-23,New,42.42
626,ASSET_CF4A78E9,47,2,2024-03-23,Midlife,51.69
627,ASSET_67E50F4A,42,3,2020-09-27,End-of-life,86.0
628,ASSET_1680588D,10,4,2024-08-16,Midlife,42.98
629,ASSET_870C36D5,25,2,2021-04-23,End-of-life,35.99
630,ASSET_2B1810FC,30,10,2024-11-18,End-of-life,84.99
631,ASSET_C370E9B7,24,7,2024-04-12,New,81.36
632,ASSET_D03EEA66,25,3,2024-08-01,Midlife,34.42
633,ASSET_3184DD33,42,2,2023-05-30,End-of-life,94.15
634,ASSET_46BFD697,45,9,2020-11-22,End-of-life,86.49
635,ASSET_DDCEDC10,24,10,2025-06-19,End-of-life,47.06
636,ASSET_9366E3C3,49,8,2025-05-01,New,48.59
637,ASSET_05C8E5B7,32,3,2024-07-17,New,80.4
638,ASSET_F942493B,45,9,2022-11-07,Midlife,78.63
639,ASSET_0E718335,33,3,2023-08-21,New,93.95
640,ASSET_99C01958,48,5,2025-12-22,End-of-life,90.71
641,ASSET_1B8FFFDC,32,3,2021-11-24,Midlife,68.79
642,ASSET_22DBF186,35,7,2021-08-05,New,63.37
643,ASSET_644A5890,22,4,2022-11-12,End-of-life,59.64
644,ASSET_7A55D188,1,10,2022-05-16,End-of-life,50.43
645,ASSET_1E9C1727,11,1,2025-12-24,New,93.61
646,ASSET_8CF278EE,17,10,2020-08-30,Midlife,74.39
647,ASSET_D6D131F4,33,1,2025-01-04,End-of-life,50.82
648,ASSET_6074EDD9,50,1,2025-02-17,End-of-life,38.79
649,ASSET_6B867E20,14,9,2025-04-25,New,30.07
650,ASSET_57D1B6D9,19,4,2020-10-14,End-of-life,82.55
651,ASSET_AB4ACCED,48,6,2025-07-17,End-of-life,84.71
652,ASSET_A5347246,20,10,2025-05-03,Midlife,65.51
653,ASSET_E58ED3E4,12,8,2021-09-20,New,48.16
654,ASSET_0AC3CA77,44,5,2021-05-18,New,53.6
655,ASSET_3237510A,42,6,2024-09-24,New,72.19
656,ASSET_F4E46A6E,47,4,2023-10-01,New,69.25
657,ASSET_18975001,29,10,2020-10-08,Midlife,68.38
658,ASSET_4CF5C4C6,39,4,2024-08-27,Midlife,62.8
659,ASSET_DFCC771E,22,6,2024-05-06,Midlife,76.85
660,ASSET_2EA942ED,22,4,2025-02-02,End-of-life,59.63
661,ASSET_DB2523F1,21,9,2022-09-16,Midlife,37.77
662,ASSET_3947DC10,36,9,2022-10-01,End-of-life,81.06
663,ASSET_F538BA05,1,10,2021-12-26,New,90.56
664,ASSET_9580E5CA,47,5,2025-02-21,Midlife,71.22
665,ASSET_177CA04E,20,2,2022-02-20,End-of-life,60.2
666,ASSET_75BD3A59,17,8,2025-07-02,New,53.87
667,ASSET_F9529908,15,3,2023-07-06,New,76.94
668,ASSET_3ED4DE9C,32,7,2021-08-11,New,67.91
669,ASSET_D107A516,49,1,2022-05-14,End-of-life,76.69
670,ASSET_CA4CBCAC,48,2,2022-08-14,New,87.48
671,ASSET_C9A58221,13,5,2022-01-02,Midlife,38.19
672,ASSET_87C79121,38,3,2024-03-07,New,40.15
673,ASSET_0D56E526,39,2,2022-11-25,End-of-life,77.9
674,ASSET_D06703C8,34,1,2023-11-10,Midlife,93.68
675,ASSET_C9774919,25,9,2024-02-01,Midlife,62.68
676,ASSET_5FF6B08B,33,4,2026-01-23,New,64.37
677,ASSET_B9F540A8,3,9,2024-03-11,Midlife,64.74
678,ASSET_013DBED4,28,6,2024-07-19,Midlife,87.36
679,ASSET_F9326920,6,6,2023-05-18,Midlife,65.99
680,ASSET_3A1959EE,14,2,2021-06-05,Midlife,43.53
681,ASSET_C3BDC455,3,10,2024-09-27,New,68.92
682,ASSET_C6B6D9E6,48,4,2025-04-23,End-of-life,92.49
683,ASSET_212E12B8,36,1,2021-07-23,Midlife,93.55
684,ASSET_5A14ED94,28,4,2022-09-18,End-of-life,59.1
685,ASSET_0A3B2F88,6,2,2023-09-03,End-of-life,81.1
686,ASSET_F9226019,32,10,2022-05-02,Midlife,65.48
687,ASSET_085C8161,11,8,2021-07-10,New,94.5
688,ASSET_5DF160A7,37,9,2023-06-29,Midlife,41.52
689,ASSET_5BC92837,21,6,2024-06-18,Midlife,73.12
690,ASSET_F0195F0A,30,10,2021-08-16,New,32.56
691,ASSET_D2A16462,32,5,2023-05-17,End-of-life,36.61
692,ASSET_07A75D3B,4,5,2021-10-31,Midlife,71.86
693,ASSET_7A5EE92E,36,4,2024-08-07,End-of-life,60.0
694,ASSET_39625E66,12,6,2020-09-29,Midlife,44.97
695,ASSET_8300745A,28,7,2025-12-27,End-of-life,89.75
696,ASSET_09DF5CA1,28,2,2024-11-15,New,60.38
697,ASSET_13F78624,40,4,2021-02-19,Midlife,30.52
698,ASSET_79C2B5AF,30,5,2021-09-25,Midlife,53.26
699,ASSET_32F98560,36,4,2024-12-08,End-of-life,78.44
700,ASSET_7DF9BF63,3,4,2022-11-02,Midlife,81.51
701,ASSET_37D572A9,32,8,2021-08-09,Midlife,48.89
702,ASSET_69FFF349,9,4,2024-03-29,End-of-life,39.9
703,ASSET_AF0011D5,21,8,2025-10-30,New,66.8
704,ASSET_22DE09EB,26,10,2024-12-07,Midlife,66.27
705,ASSET_596556CA,15,8,2024-12-10,End-of-life,61.77
706,ASSET_40A6A11E,22,8,2024-06-22,New,79.67
707,ASSET_F19AA188,6,1,2023-08-26,Midlife,76.86
708,ASSET_A3CA9256,43,10,2021-11-12,End-of-life,70.66
709,ASSET_C25BEA2C,47,1,2020-12-14,End-of-life,82.27
710,ASSET_B5DCFE2A,16,6,2025-09-01,New,41.09
711,ASSET_AFAC2447,29,1,2024-12-14,End-of-life,40.91
712,ASSET_DDC340DB,12,10,2025-05-04,New,45.68
713,ASSET_3BF07BBB,15,10,2023-02-10,New,54.54
714,ASSET_4FC0D65E,14,2,2021-10-12,New,55.41
715,ASSET_C3D64754,10,6,2023-06-07,New,43.26
716,ASSET_87C26C59,32,10,2024-06-22,End-of-life,60.1
717,ASSET_24D05E16,3,10,2022-03-25,Midlife,58.05
718,ASSET_E15986C9,8,9,2025-03-02,End-of-life,65.84
719,ASSET_DE119C47,29,4,2023-10-24,New,34.34
720,ASSET_3B6373EF,25,10,2022-07-10,New,91.42
721,ASSET_1C0EDEB5,17,6,2022-01-07,New,80.11
722,ASSET_006F5E8C,34,10,2022-02-04,New,83.99
723,ASSET_AF756E72,37,6,2023-11-17,Midlife,42.91
724,ASSET_1B0D7A02,30,8,2023-04-12,End-of-life,54.35
725,ASSET_37809879,33,6,2021-08-08,End-of-life,71.96
726,ASSET_75C5171F,39,9,2021-08-11,End-of-life,79.16
727,ASSET_A1837FC9,11,8,2024-03-08,Midlife,57.34
728,ASSET_77FE7390,39,4,2025-01-14,Midlife,74.66
729,ASSET_101622FD,33,6,2024-12-31,Midlife,53.7
730,ASSET_056B0A53,43,1,2021-06-08,New,35.26
731,ASSET_2B9F2238,43,10,2025-04-01,New,64.19
732,ASSET_7661EC43,41,10,2021-12-28,Midlife,72.96
733,ASSET_E53F9FFA,15,7,2021-12-08,New,48.03
734,ASSET_A3949F18,3,2,2021-10-14,Midlife,92.77
735,ASSET_685EF023,11,8,2024-08-28,End-of-life,62.47
736,ASSET_B6FF0ABE,4,5,2021-04-13,New,54.32
737,ASSET_9B247A6B,42,10,2023-03-23,Midlife,72.33
738,ASSET_E5543767,39,5,2022-12-26,New,38.72
739,ASSET_4A99093B,4,2,2020-08-07,New,44.33
740,ASSET_B0BC65AA,3,10,2022-08-14,New,62.86
741,ASSET_2CE306B5,35,8,2025-01-09,Midlife,63.4
742,ASSET_AED8E8E1,9,9,2023-08-23,End-of-life,79.49
743,ASSET_A6E2B392,32,6,2023-05-07,New,45.02
744,ASSET_100FA105,3,10,2024-02-26,New,63.23
745,ASSET_CA736F39,46,10,2023-06-07,Midlife,68.89
746,ASSET_D46DD15E,10,2,2020-11-04,New,49.78
747,ASSET_D7AAD064,48,2,2021-07-26,Midlife,42.79
748,ASSET_B3A238FC,17,9,2025-08-06,Midlife,73.75
749,ASSET_8F47F543,10,7,2023-05-28,New,39.05
750,ASSET_555BFEF7,12,5,2022-12-19,New,84.54
751,ASSET_206336DD,37,2,2025-11-21,End-of-life,67.16
752,ASSET_60778617,10,8,2021-05-15,New,72.14
753,ASSET_3B008E87,8,4,2021-09-10,New,53.08
754,ASSET_ABE9B9A4,50,1,2021-06-15,New,51.88
755,ASSET_A9ED17CF,23,7,2021-11-05,Midlife,78.99
756,ASSET_00B426DF,24,6,2025-09-23,End-of-life,93.53
757,ASSET_76481D83,47,3,2023-03-08,Midlife,89.83
758,ASSET_1624378B,43,10,2024-09-22,End-of-life,58.98
759,ASSET_4AD3A763,14,1,2023-10-29,New,93.97
760,ASSET_C4D36036,16,5,2022-12-03,New,75.56
761,ASSET_088B0544,47,7,2021-08-11,New,81.66
762,ASSET_29325FFC,7,7,2022-12-24,Midlife,50.02
763,ASSET_724DA646,46,7,2024-09-29,End-of-life,33.14
764,ASSET_8CE61AB5,30,4,2021-05-08,Midlife,70.1
765,ASSET_8C660C07,1,3,2025-03-23,New,73.11
766,ASSET_F79D4D47,27,9,2023-03-01,Midlife,90.93
767,ASSET_CE5E604B,29,1,2022-07-05,Midlife,39.3
768,ASSET_84D4D44E,47,3,2023-05-22,New,64.06
769,ASSET_7BEC6DE0,5,1,2020-08-17,Midlife,32.49
770,ASSET_0F339856,3,9,2024-09-25,Midlife,31.42
771,ASSET_5E58498C,9,10,2025-03-26,New,44.17
772,ASSET_F21400DE,37,9,2024-10-19,Midlife,93.51
773,ASSET_D2A43BD1,2,6,2021-05-27,End-of-life,75.57
774,ASSET_367CF15E,29,8,2023-04-05,Midlife,78.5
775,ASSET_1D0086C2,1,7,2022-11-02,Midlife,38.68
776,ASSET_2F206087,40,6,2023-10-27,End-of-life,70.17
777,ASSET_4DC4CCA3,36,4,2023-12-29,New,77.55
778,ASSET_5C7FA874,39,5,2021-03-14,New,69.75
779,ASSET_316598E3,40,3,2022-10-27,New,50.62
780,ASSET_BB33CF71,27,9,2022-04-16,Midlife,74.68
781,ASSET_46BACDF1,1,6,2024-02-16,Midlife,90.07
782,ASSET_3908EA7B,25,8,2023-03-12,End-of-life,68.81
783,ASSET_4EDA7196,39,5,2021-04-03,End-of-life,58.42
784,ASSET_DBF8E4CB,47,8,2025-11-10,End-of-life,84.86
785,ASSET_C6C649C8,28,5,2021-03-02,New,68.86
786,ASSET_4CBFC3DB,7,2,2023-12-09,New,57.69
787,ASSET_ED1E34D7,38,4,2024-08-26,New,47.06
788,ASSET_996A6BF9,16,9,2022-07-17,New,87.76
789,ASSET_9A47961D,8,6,2023-09-18,New,56.47
790,ASSET_936418B5,48,7,2025-12-27,End-of-life,55.43
791,ASSET_68A4EABA,25,3,2021-06-25,Midlife,86.18
792,ASSET_48EEECB4,3,5,2023-09-22,Midlife,91.52
793,ASSET_D629898A,40,10,2025-11-22,Midlife,46.94
794,ASSET_6B636C3A,5,1,2024-08-03,New,63.36
795,ASSET_55736B3A,26,5,2025-03-01,End-of-life,58.2
796,ASSET_3D874908,40,10,2021-07-11,New,78.93
797,ASSET_CA7B489A,46,4,2024-06-10,Midlife,68.64
798,ASSET_B94A5929,39,2,2022-10-15,New,88.7
799,ASSET_8567DB96,12,5,2023-08-03,End-of-life,30.24
800,ASSET_E0C8E3DC,1,9,2024-06-24,Midlife,58.67
801,ASSET_92D4E002,49,2,2025-11-18,New,54.47
802,ASSET_72BB18B8,2,3,2023-09-09,Midlife,73.53
803,ASSET_E63E6857,42,9,2021-10-24,New,45.74
804,ASSET_4076051E,14,4,2022-05-13,End-of-life,30.68
805,ASSET_7944C642,7,1,2021-07-15,End-of-life,34.5
806,ASSET_50531BFA,17,6,2021-10-18,Midlife,44.17
807,ASSET_EEBBC1FB,15,3,2021-11-10,New,50.74
808,ASSET_3D337E26,49,4,2021-10-01,Midlife,87.85
809,ASSET_2D172BA6,38,7,2024-01-20,New,85.78
810,ASSET_78F56CD1,27,6,2025-08-20,End-of-life,45.12
811,ASSET_E175F0BC,22,10,2021-12-24,New,60.61
812,ASSET_653D89DC,29,5,2021-02-17,End-of-life,52.56
813,ASSET_A8D43C30,12,10,2024-01-28,Midlife,30.97
814,ASSET_C6DBE205,23,1,2025-03-27,Midlife,42.1
815,ASSET_07945BC6,23,9,2023-06-03,End-of-life,45.13
816,ASSET_0D52C9FD,37,4,2021-07-30,End-of-life,57.12
817,ASSET_A4E8D34C,34,7,2025-05-19,Midlife,88.4
818,ASSET_CC6B86C6,29,8,2023-10-21,Midlife,89.33
819,ASSET_AE5DC39F,44,2,2020-08-25,Midlife,93.06
820,ASSET_7386DD1F,31,7,2021-06-07,New,48.32
821,ASSET_44E3DA16,46,5,2024-05-15,Midlife,92.44
822,ASSET_63A8D9ED,24,4,2025-11-18,New,36.08
823,ASSET_ECCEA127,23,8,2025-08-06,New,48.36
824,ASSET_CEBB6A5C,41,9,2021-12-20,End-of-life,50.93
825,ASSET_75A6703E,39,9,2024-09-10,End-of-life,82.77
826,ASSET_E67CA9FA,23,10,2022-03-09,End-of-life,94.73
827,ASSET_FA2DB481,35,10,2024-12-10,Midlife,41.34
828,ASSET_A1928055,22,7,2023-07-29,Midlife,32.87
829,ASSET_3F24BBFA,34,9,2023-05-03,New,42.3
830,ASSET_63B869A2,7,3,2025-04-14,Midlife,76.44
831,ASSET_11971BC7,44,4,2021-09-25,New,62.22
832,ASSET_547B49EF,48,1,2023-04-07,Midlife,73.77
833,ASSET_52D1A9F7,37,4,2021-03-22,End-of-life,52.47
834,ASSET_BA3FB611,23,1,2024-07-03,End-of-life,72.6
835,ASSET_DE17FD70,40,1,2022-08-30,End-of-life,44.8
836,ASSET_9806C721,16,1,2022-08-16,New,46.3
837,ASSET_B45BF724,40,9,2025-04-13,Midlife,67.28
838,ASSET_ED3EBC2B,16,6,2023-09-12,New,58.75
839,ASSET_1E12D854,23,3,2022-09-30,New,41.8
840,ASSET_0769A754,18,9,2020-08-11,New,86.69
841,ASSET_17166761,43,7,2024-10-07,Midlife,37.24
842,ASSET_CE2E6056,3,4,2025-01-12,Midlife,69.69
843,ASSET_7EFDBDFC,26,1,2022-07-25,Midlife,46.01
844,ASSET_EC39E0ED,45,5,2024-09-11,End-of-life,94.33
845,ASSET_DF6EF651,18,9,2025-09-26,End-of-life,92.73
846,ASSET_5A09F945,19,7,2021-02-18,New,33.18
847,ASSET_BB9EA4D6,39,2,2021-05-10,Midlife,31.0
